ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code,Region,Order_Hour
0x86d5,BANGRES14DEL01,34.0,4.9,12.949934,77.699386,12.959934,77.709386,13-03-2022,11:45,11:50,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,25,BAN,South India,11
0x7af6,CHENRES11DEL01,38.0,4.9,13.064181,80.236442,13.104181,80.276442,01-04-2022,15:15,15:25,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,CHE,South India,15
0x88d0,BANGRES15DEL02,27.0,4.9,12.975377,77.696664,13.025377,77.746664,01-04-2022,23:50,23:55,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,17,BAN,South India,23
0xacf,MYSRES08DEL01,20.0,4.9,12.297954,76.665169,12.367954,76.735169,18-03-2022,18:10,18:20,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,19,MYS,South India,18
0xa760,COIMBRES05DEL03,34.0,4.4,11.022169,76.999594,11.082169,77.059594,28-03-2022,22:15,22:20,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,COI,South India,22
0x5a36,MYSRES05DEL01,39.0,4.7,12.323978,76.627961,12.433978,76.737961,02-03-2022,21:55,0.916666667,Fog,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,46,MYS,South India,21
0xb6a2,HYDRES09DEL03,23.0,4.6,17.431668,78.408321,17.461668,78.438321,01-03-2022,17:10,17:15,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,HYD,South India,17
0xa185,CHENRES12DEL01,35.0,4.6,12.972793,80.249982,13.082793,80.359982,29-03-2022,20:50,0.875,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Unknown,29,CHE,South India,20
0x9d5d,HYDRES010DEL01,26.0,4.2,17.428294,78.404423,17.438294,78.414423,15-03-2022,09:20,09:25,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,HYD,South India,9
0xb3c4,CHENRES04DEL03,35.0,4.1,13.02978,80.208812,13.11978,80.298812,20-03-2022,21:25,21:40,Stormy,Jam,1,Meal,scooter,2.0,Yes,Urban,44,CHE,South India,21
0x1f99,CHENRES06DEL01,36.0,4.5,13.054347,80.257221,13.064347,80.267221,09-03-2022,08:30,08:35,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,CHE,South India,8
0x7cb2,CHENRES12DEL03,30.0,4.9,12.972793,80.249982,13.002793,80.279982,01-03-2022,20:45,20:50,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,CHE,South India,20
0x6ba2,BANGRES02DEL02,20.0,4.6,12.970221,77.645396,12.990221,77.665396,01-04-2022,10:35,10:50,Fog,Low,2,Snack,scooter,0.0,No,Urban,14,BAN,South India,10
0x9bb0,MYSRES05DEL01,38.0,4.6,12.323978,76.627961,12.393978,76.697961,31-03-2022,19:45,0.833333333,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,41,MYS,South India,19
0x81d4,CHENRES05DEL01,21.0,4.8,13.058616,80.264151,13.068616,80.274151,01-04-2022,10:50,0.458333333,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,16,CHE,South India,10
0x7437,COIMBRES02DEL01,38.0,4.7,11.022477,76.995667,11.092477,77.065667,04-03-2022,22:50,23:05,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,23,COI,South India,22
0xbe90,BANGRES12DEL03,23.0,4.7,12.939496,77.625999,13.029496,77.715999,02-03-2022,19:25,19:30,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,24,BAN,South India,19
0xae3,COIMBRES08DEL03,37.0,4.4,11.001852,76.976268,11.031852,77.006268,24-03-2022,21:50,22:05,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,COI,South India,21
0x4c00,CHENRES18DEL01,33.0,4.7,12.981615,80.231598,12.991615,80.241598,03-04-2022,09:30,09:40,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,CHE,South India,9
0xd9f2,KOCRES13DEL03,30.0,4.9,9.991703,76.293136,10.021703,76.323136,15-02-2022,20:50,20:55,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,KOC,South India,20
0x5444,COIMBRES02DEL01,39.0,4.4,11.022477,76.995667,11.132477,77.105667,02-04-2022,23:55,24:10:00,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,35,COI,South India,23
0x6cd9,COIMBRES04DEL02,21.0,4.6,11.024839,77.007003,11.074839,77.057003,21-03-2022,21:55,22:05,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,10,COI,South India,21
0xb7c7,BANGRES13DEL01,35.0,4.1,12.935662,77.61413,13.005662,77.68413,16-03-2022,20:15,20:20,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,39,BAN,South India,20
0x3e17,MYSRES14DEL03,35.0,4.2,0.0,0.0,0.09,0.09,06-03-2022,18:55,19:10,Fog,Medium,2,Meal,scooter,2.0,No,Metropolitian,43,MYS,South India,18
0x9c80,HYDRES08DEL02,39.0,4.7,17.438263,78.397865,17.518263,78.477865,29-03-2022,19:15,19:30,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,HYD,South India,19
0x797d,CHENRES06DEL01,21.0,4.6,13.054347,80.257221,13.064347,80.267221,28-03-2022,08:10,08:20,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,CHE,South India,8
0x89f9,HYDRES19DEL01,25.0,5.0,17.458998,78.500366,17.468998,78.510366,01-04-2022,09:40,09:50,Windy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,HYD,South India,9
0xc9c6,KOCRES15DEL01,28.0,4.9,10.027364,76.308258,10.067364,76.348258,13-02-2022,14:40,14:50,Sunny,High,2,Meal,motorcycle,0.0,No,Urban,12,KOC,South India,14
0x6772,BANGRES16DEL01,33.0,4.8,13.029198,77.570997,13.099198,77.640997,31-03-2022,17:50,17:55,Cloudy,Medium,1,Buffet,motorcycle,,No,Metropolitian,31,BAN,South India,17
0xbdde,COIMBRES13DEL03,33.0,4.9,11.003669,76.976494,11.063669,77.036494,17-03-2022,20:20,20:30,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,COI,South India,20
0x3e4d,CHENRES16DEL02,25.0,4.9,13.049645,80.242268,13.129645,80.322268,20-03-2022,20:15,20:20,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,CHE,South India,20
0xb978,COIMBRES19DEL03,30.0,4.6,11.022298,76.998349,11.052298,77.028349,21-03-2022,22:55,23:10,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,20,COI,South India,22
0x5e5d,CHENRES19DEL03,31.0,4.8,12.986047,80.218114,13.076047,80.308114,04-04-2022,18:35,18:45,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,CHE,South India,18
0x8f70,COIMBRES07DEL02,21.0,4.9,10.96185,76.971082,11.09185,77.101082,27-03-2022,20:10,20:20,Windy,Jam,1,Snack,motorcycle,0.0,No,Urban,20,COI,South India,20
0x3292,MYSRES06DEL02,38.0,4.0,12.323994,76.626167,12.403994,76.706167,10-03-2022,20:50,0.875,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,MYS,South India,20
0x6d1a,COIMBRES06DEL02,35.0,5.0,11.021278,76.995017,11.071278,77.045017,13-03-2022,23:10,23:25,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,11,COI,South India,23
0xc43c,KOCRES15DEL01,37.0,4.8,10.027364,76.308258,10.037364,76.318258,13-02-2022,08:55,09:05,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,KOC,South India,8
0x8492,MYSRES20DEL01,32.0,4.8,12.337978,76.616792,12.407978,76.686792,18-03-2022,18:50,18:55,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,20,MYS,South India,18
0x9697,COIMBRES04DEL01,31.0,4.6,11.024839,77.007003,11.094839,77.077003,04-03-2022,18:50,0.791666667,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,COI,South India,18
0x902a,CHENRES010DEL03,32.0,4.8,13.066762,80.251865,13.096762,80.281865,07-03-2022,22:50,22:55,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,CHE,South India,22
0x90db,BANGRES20DEL01,22.0,4.9,12.972161,77.596014,13.042161,77.666014,02-03-2022,22:30,22:40,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,BAN,South India,22
0xf46,COIMBRES19DEL03,39.0,4.4,11.022298,76.998349,11.052298,77.028349,11-03-2022,21:50,22:05,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,COI,South India,21
0x319d,HYDRES04DEL01,36.0,4.8,17.411028,78.329645,17.421028,78.339645,26-03-2022,09:45,09:50,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,HYD,South India,9
0x1e22,HYDRES20DEL03,38.0,4.1,17.483216,78.552111,17.513216,78.582111,03-04-2022,21:25,21:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,Unknown,32,HYD,South India,21
0xd444,KOCRES18DEL03,25.0,4.9,9.957144,76.296783,9.987144,76.326783,15-02-2022,21:10,21:20,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,19,KOC,South India,21
0x657b,COIMBRES17DEL01,34.0,3.5,11.026117,76.944652,11.096117,77.014652,18-03-2022,21:20,21:25,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,40,COI,South India,21
0x4a48,HYDRES11DEL01,38.0,5.0,17.430448,78.418213,17.470448,78.458213,28-03-2022,13:50,13:55,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,HYD,South India,13
0x85ba,MYSRES02DEL01,28.0,4.9,12.304569,76.643622,12.414569,76.753622,02-04-2022,19:25,19:35,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,MYS,South India,19
0x189d,BANGRES05DEL03,20.0,4.7,12.970324,77.645748,13.060324,77.735748,14-03-2022,20:20,20:25,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,BAN,South India,20
0x14da,BANGRES07DEL02,39.0,4.6,12.978453,77.643685,12.998453,77.663685,05-03-2022,10:50,11:05,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16,BAN,South India,10
0xbd97,HYDRES08DEL02,35.0,3.6,17.438263,78.397865,17.518263,78.477865,02-04-2022,21:55,0.916666667,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,43,HYD,South India,21
0x8772,BANGRES18DEL03,33.0,4.2,12.913041,77.683237,13.003041,77.773237,06-04-2022,22:25,22:30,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,35,BAN,South India,22
0x5c80,MYSRES06DEL03,25.0,4.8,12.323994,76.626167,12.353994,76.656167,01-03-2022,17:25,17:30,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,MYS,South India,17
0x347d,MYSRES16DEL02,27.0,4.7,12.316967,76.603067,12.396967,76.683067,27-03-2022,18:30,18:35,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,26,MYS,South India,18
0x312d,CHENRES010DEL02,23.0,5.0,13.066762,80.251865,13.146762,80.331865,18-03-2022,23:45,23:50,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,19,CHE,South India,23
0x5226,HYDRES13DEL02,30.0,4.6,17.431477,78.40035,17.451477,78.42035,19-03-2022,10:25,10:30,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,23,HYD,South India,10
0x6fbc,MYSRES11DEL03,35.0,4.6,12.323225,76.630028,12.383225,76.690028,01-04-2022,18:40,18:50,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,MYS,South India,18
0x4a4a,HYDRES03DEL01,26.0,4.9,17.422819,78.449578,17.532819,78.559578,20-03-2022,23:40,23:55,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,13,HYD,South India,23
0xa3d1,HYDRES12DEL01,25.0,4.9,17.429585,78.392621,17.469585,78.432621,13-03-2022,15:10,15:15,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,HYD,South India,15
0xb048,HYDRES07DEL02,32.0,3.8,17.424114,78.347554,17.554114,78.477554,06-04-2022,20:20,20:30,Windy,Jam,2,Snack,motorcycle,1.0,No,Unknown,44,HYD,South India,20
0x91cd,BANGRES05DEL02,20.0,4.8,12.970324,77.645748,13.100324,77.775748,04-04-2022,23:45,1,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Unknown,14,BAN,South India,23
0x13bc,BANGRES03DEL02,35.0,4.2,12.979166,77.640709,12.999166,77.660709,03-04-2022,09:15,09:30,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,BAN,South India,9
0xe0e,HYDRES07DEL03,22.0,4.7,17.424114,78.347554,17.484114,78.407554,28-03-2022,18:30,18:45,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,HYD,South India,18
0x5a3d,COIMBRES010DEL02,26.0,4.4,11.003008,76.97544,11.053009,77.02544,07-03-2022,19:30,19:40,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,COI,South India,19
0x5255,HYDRES13DEL02,37.0,4.7,17.431477,78.40035,17.481477,78.45035,19-03-2022,1,24:15:00,Sandstorms,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,HYD,South India,1
0xa0a9,MYSRES01DEL02,37.0,4.9,12.311072,76.654878,12.441072,76.784878,23-03-2022,21:45,0.916666667,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,MYS,South India,21
0x6091,MYSRES02DEL02,26.0,4.2,12.304569,76.643622,12.324569,76.663622,13-03-2022,09:20,09:25,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,MYS,South India,9
0x67d7,BANGRES03DEL03,24.0,4.5,12.979166,77.640709,13.039166,77.700709,03-03-2022,21:40,21:50,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,BAN,South India,21
0x4824,HYDRES010DEL02,38.0,4.9,17.428294,78.404423,17.478294,78.454423,05-03-2022,21:25,21:30,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,20,HYD,South India,21
0x15ea,COIMBRES15DEL03,26.0,4.8,11.006686,76.951736,11.096686,77.041736,02-04-2022,19:50,0.833333333,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,COI,South India,19
0x76fd,COIMBRES19DEL01,30.0,4.4,11.022298,76.998349,11.132298,77.108349,14-03-2022,17:50,17:55,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,COI,South India,17
0x21cf,CHENRES13DEL02,33.0,4.9,13.027018,80.254791,13.157018,80.384791,04-04-2022,21:40,21:45,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,25,CHE,South India,21
0x6972,COIMBRES06DEL01,35.0,4.8,11.021278,76.995017,11.031278,77.005017,30-03-2022,09:55,0.416666667,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,28,COI,South India,9
0x9f98,MYSRES12DEL02,29.0,4.8,12.284747,76.625861,12.334747,76.675861,19-03-2022,22:20,22:30,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,12,MYS,South India,22
0x26c2,MYSRES16DEL02,38.0,4.3,12.316967,76.603067,12.396967,76.683067,06-04-2022,20:25,20:35,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,33,MYS,South India,20
0x1710,HYDRES02DEL01,31.0,4.4,17.41233,78.449654,17.42233,78.459654,26-03-2022,10:55,0.458333333,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,HYD,South India,10
0xa83d,MYSRES01DEL01,37.0,5.0,12.311072,76.654878,12.421072,76.764878,10-03-2022,22:50,22:55,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,21,MYS,South India,22
0x20ec,BANGRES19DEL02,31.0,5.0,12.914264,77.6784,12.994264,77.7584,23-03-2022,23:10,23:15,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,26,BAN,South India,23
0x6963,BANGRES18DEL03,25.0,5.0,12.913041,77.683237,12.973041,77.743237,07-03-2022,22:55,0.958333333,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,BAN,South India,22
0xbe68,COIMBRES17DEL03,30.0,4.9,11.026117,76.944652,11.086117,77.004652,01-04-2022,18:35,18:40,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,COI,South India,18
0x971a,COIMBRES13DEL01,32.0,4.9,11.003669,76.976494,11.013669,76.986494,19-03-2022,09:40,09:55,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,COI,South India,9
0x2ae4,BANGRES07DEL03,25.0,4.8,12.978453,77.643685,13.038453,77.703685,30-03-2022,23:10,23:25,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,BAN,South India,23
0x952b,HYDRES02DEL01,32.0,4.5,17.41233,78.449654,17.48233,78.519654,16-03-2022,22:25,22:40,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,29,HYD,South India,22
0x5a3a,CHENRES05DEL01,30.0,4.9,13.058616,80.264151,13.168616,80.374151,08-03-2022,23:10,23:20,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,24,CHE,South India,23
0x3cf1,BANGRES03DEL02,30.0,4.6,12.979166,77.640709,13.109166,77.770709,31-03-2022,23:20,23:25,Sunny,Low,2,Drinks,motorcycle,,No,Metropolitian,18,BAN,South India,23
0xabea,HYDRES14DEL01,36.0,3.8,17.426228,78.407495,17.496228,78.477495,31-03-2022,17:55,18:05,Sandstorms,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,36,HYD,South India,17
0x5fb4,MYSRES11DEL03,27.0,4.9,12.323225,76.630028,12.383225,76.690028,03-03-2022,22:30,22:40,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,12,MYS,South India,22
0xb091,BANGRES15DEL02,26.0,4.6,12.975377,77.696664,13.055377,77.776664,25-03-2022,18:55,0.791666667,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,BAN,South India,18
0x596b,CHENRES06DEL02,36.0,4.1,13.054347,80.257221,13.134347,80.337221,25-03-2022,20:25,20:30,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39,CHE,South India,20
0x5e12,COIMBRES02DEL01,24.0,4.8,11.022477,76.995667,11.062477,77.035667,26-03-2022,13:45,0.583333333,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,COI,South India,13
0xe1e,COIMBRES03DEL01,35.0,4.9,11.025083,77.015393,11.065083,77.055393,05-04-2022,12:25,12:35,Windy,High,1,Snack,motorcycle,0.0,No,Metropolitian,25,COI,South India,12
0x9678,CHENRES13DEL01,37.0,4.3,13.027018,80.254791,13.067018,80.294791,05-04-2022,12:30,12:40,Fog,High,1,Buffet,scooter,2.0,No,Metropolitian,35,CHE,South India,12
0x6096,CHENRES08DEL03,20.0,4.9,13.022394,80.242439,13.112394,80.332439,29-03-2022,21:40,21:45,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,15,CHE,South India,21
0xb487,HYDRES010DEL03,32.0,4.7,17.428294,78.404423,17.518294,78.494423,20-03-2022,18:15,18:20,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,26,HYD,South India,18
0x8abd,MYSRES11DEL01,34.0,4.5,12.323225,76.630028,12.363225,76.670028,28-03-2022,16:40,16:45,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,MYS,South India,16
0x5a7b,MYSRES11DEL02,35.0,4.8,12.323225,76.630028,12.343225,76.650028,24-03-2022,08:15,08:25,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,23,MYS,South India,8
0x11c6,MYSRES18DEL03,26.0,4.8,12.337928,76.617889,12.367928,76.647889,05-04-2022,18:10,18:20,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,MYS,South India,18
0x2677,CHENRES12DEL02,29.0,5.0,12.972793,80.249982,13.102793,80.379982,31-03-2022,19:30,19:45,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,16,CHE,South India,19
0x4c93,COIMBRES11DEL02,20.0,4.1,11.001753,76.986241,11.021753,77.006241,03-03-2022,10:40,10:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,COI,South India,10
0xb615,CHENRES19DEL03,35.0,4.5,12.986047,80.218114,13.046047,80.278114,03-03-2022,20:55,21:10,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,CHE,South India,20
0xa23b,COIMBRES010DEL01,30.0,4.6,11.003008,76.97544,11.013008,76.98544,03-03-2022,09:20,09:35,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,25,COI,South India,9
0x2a61,HYDRES18DEL03,23.0,4.3,17.450851,78.379347,17.540851,78.469347,02-04-2022,20:55,21:05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,39,HYD,South India,20
0x3b62,CHENRES06DEL02,29.0,4.8,13.054347,80.257221,13.074347,80.277221,26-03-2022,09:30,09:45,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,CHE,South India,9
0x89f1,CHENRES05DEL01,21.0,4.9,13.058616,80.264151,13.068616,80.274151,13-03-2022,08:35,08:45,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,CHE,South India,8
0x3d9a,HYDRES12DEL02,20.0,4.7,17.429585,78.392621,17.449585,78.412621,11-03-2022,10:40,10:55,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,HYD,South India,10
0x7458,COIMBRES14DEL01,36.0,4.6,11.003681,76.975525,11.043681,77.015525,03-04-2022,16:35,16:40,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,31,COI,South India,16
0x2daa,HYDRES20DEL02,39.0,4.8,17.483216,78.552111,17.503216,78.572111,30-03-2022,09:15,09:30,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,10,HYD,South India,9
0x9444,BANGRES16DEL02,25.0,4.5,13.029198,77.570997,13.049198,77.590997,07-03-2022,08:10,08:15,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,BAN,South India,8
0x98ee,MYSRES13DEL02,37.0,4.6,12.310972,76.659264,12.390972,76.739264,18-03-2022,19:20,19:35,Cloudy,Jam,0,Snack,motorcycle,0.0,Yes,Semi-Urban,54,MYS,South India,19
0x5b33,HYDRES08DEL02,21.0,4.0,17.438263,78.397865,17.518263,78.477865,20-03-2022,17:10,17:20,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31,HYD,South India,17
0xbadc,BANGRES09DEL02,37.0,4.9,12.934179,77.615797,12.984179,77.665797,26-03-2022,1,24:10:00,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,17,BAN,South India,1
0x12e5,COIMBRES18DEL03,24.0,4.6,11.02091,76.940432,11.05091,76.970432,13-03-2022,18:10,18:20,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,COI,South India,18
0x6403,HYDRES010DEL02,38.0,4.9,17.428294,78.404423,17.508294,78.484423,10-03-2022,19:55,20:05,Stormy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,53,HYD,South India,19
0x225b,CHENRES17DEL03,25.0,5.0,13.045479,80.23311,13.075479,80.26311,28-03-2022,20:25,20:30,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,CHE,South India,20
0xd633,KOCRES12DEL01,28.0,4.7,9.988483,76.295211,9.998483,76.305211,11-02-2022,10:20,10:25,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,KOC,South India,10
0x9ad0,CHENRES17DEL03,27.0,5.0,13.045479,80.23311,13.075479,80.26311,13-03-2022,19:50,0.833333333,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Urban,21,CHE,South India,19
0x841e,BANGRES06DEL02,35.0,4.8,12.979096,77.640625,13.059096,77.720625,12-03-2022,18:55,19:10,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,42,BAN,South India,18
0x59c7,COIMBRES02DEL01,36.0,4.7,11.022477,76.995667,11.062477,77.035667,15-03-2022,15:40,15:55,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29,COI,South India,15
0x97c8,HYDRES17DEL03,35.0,4.7,17.451976,78.385883,17.481976,78.415883,03-03-2022,19:10,19:15,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,HYD,South India,19
0x82ed,COIMBRES02DEL01,31.0,4.2,11.022477,76.995667,11.032477,77.005667,03-04-2022,11:15,11:20,Sandstorms,High,2,Drinks,scooter,1.0,No,Urban,32,COI,South India,11
0xaba9,MYSRES15DEL03,34.0,4.6,12.352058,76.60665,12.412058,76.66665,03-03-2022,21:35,21:45,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,30,MYS,South India,21
0xb8cc,CHENRES14DEL01,29.0,4.1,13.026279,80.174568,13.096279,80.244568,04-03-2022,18:25,18:35,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,CHE,South India,18
0xbc0d,BANGRES18DEL03,29.0,5.0,12.913041,77.683237,12.973041,77.743237,17-03-2022,17:15,17:25,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,17,BAN,South India,17
0xfe6,BANGRES07DEL01,22.0,5.0,12.978453,77.643685,12.988453,77.653685,28-03-2022,09:40,09:50,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,BAN,South India,9
0x4823,CHENRES08DEL01,25.0,4.9,13.022394,80.242439,13.032394,80.252439,09-03-2022,10:20,10:30,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,21,CHE,South India,10
0x27b1,MYSRES16DEL01,32.0,4.8,12.316967,76.603067,12.386967,76.673067,18-03-2022,23:10,23:20,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,17,MYS,South India,23
0x8dfc,HYDRES11DEL03,20.0,4.7,17.430448,78.418213,17.460448,78.448213,11-03-2022,19:40,19:55,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,HYD,South India,19
0x7bff,HYDRES07DEL02,36.0,4.4,17.424114,78.347554,17.474114,78.397554,28-03-2022,18:35,18:45,Stormy,Medium,1,Meal,scooter,2.0,No,Metropolitian,33,HYD,South India,18
0x66f0,BANGRES010DEL03,29.0,4.5,12.933298,77.614293,12.993298,77.674293,03-03-2022,23:30,23:45,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,13,BAN,South India,23
0x1059,MYSRES20DEL03,33.0,4.7,12.337978,76.616792,12.427978,76.706792,29-03-2022,21:35,21:45,Cloudy,Jam,1,Buffet,scooter,0.0,Yes,Metropolitian,38,MYS,South India,21
0x3b30,BANGRES16DEL03,38.0,4.0,13.029198,77.570997,13.089198,77.630997,01-03-2022,17:15,17:20,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,BAN,South India,17
0xc7d,COIMBRES02DEL03,39.0,4.9,11.022477,76.995667,11.082477,77.055667,30-03-2022,18:20,18:35,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,28,COI,South India,18
0x2c66,CHENRES02DEL03,32.0,4.7,13.086438,80.220672,13.176438,80.310672,23-03-2022,22:10,22:25,Windy,Low,1,Meal,scooter,1.0,No,Urban,15,CHE,South India,22
