ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code,Region,Order_Hour
0x958e,JAPRES16DEL03,29.0,5.0,26.849596,75.800512,26.909596,75.860512,28-03-2022,19:30,19:45,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,24,JAP,North India,19
0x9d67,INDORES03DEL03,23.0,4.6,22.751857,75.866699,22.811857,75.926699,15-03-2022,17:30,17:40,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Urban,28,IND,North India,17
0xd1ab,DEHRES02DEL02,28.0,4.9,0.0,0.0,0.08,0.08,18-02-2022,18:30,18:45,Sandstorms,Medium,2,Snack,scooter,0.0,No,Urban,28,DEH,North India,18
0xd221,DEHRES18DEL01,27.0,5.0,0.0,0.0,0.11,0.11,14-02-2022,22:40,22:50,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,DEH,North India,22
0x836c,INDORES06DEL03,37.0,4.8,22.728163,75.884212,22.788163,75.944212,01-03-2022,20:20,20:25,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,IND,North India,20
0x9667,JAPRES16DEL02,31.0,4.9,26.849596,75.800512,26.929596,75.880512,08-03-2022,21:35,21:50,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,17,JAP,North India,21
0x1e89,RANCHIRES12DEL01,34.0,4.7,0.0,0.0,0.01,0.01,01-04-2022,09:15,09:25,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,29,RAN,North India,9
0x901d,JAPRES11DEL03,22.0,4.8,26.90294,75.793007,26.96294,75.853007,26-03-2022,18:45,18:50,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,24,JAP,North India,18
0xc5f3,AGRRES08DEL03,26.0,4.6,27.160934,78.044095,27.300934,78.184095,16-02-2022,22:40,22:55,Stormy,Low,1,Snack,scooter,0.0,No,Urban,16,AGR,North India,22
0x6f77,RANCHIRES15DEL01,28.0,4.6,23.369746,85.33982,23.479746,85.44982,29-03-2022,17:50,0.75,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Urban,19,RAN,North India,17
0x118c,JAPRES03DEL01,26.0,5.0,26.913483,75.803139,26.923483,75.813139,26-03-2022,09:10,09:20,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,12,JAP,North India,9
0xc524,LUDHRES06DEL02,25.0,4.7,30.895204,75.822103,30.945204,75.872103,15-02-2022,22:55,23:05,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,15,LUD,North India,22
0xc1ae,KOLRES05DEL02,24.0,4.6,22.527893,88.368628,22.547893,88.388628,13-02-2022,09:40,09:55,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,11,KOL,North India,9
0xd9ec,KNPRES12DEL01,20.0,4.6,26.492106,80.327797,26.532106,80.367797,11-02-2022,13:20,13:35,Sandstorms,High,0,Meal,motorcycle,0.0,No,Urban,20,KNP,North India,13
0xbdbd,RANCHIRES14DEL03,25.0,4.7,0.0,0.0,0.03,0.03,28-03-2022,22:50,0.958333333,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,19,RAN,North India,22
0x5888,RANCHIRES12DEL01,28.0,4.8,0.0,0.0,0.11,0.11,04-04-2022,21:35,21:45,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,16,RAN,North India,21
0x481c,RANCHIRES15DEL01,36.0,4.8,23.369746,85.33982,23.439746,85.40982,08-03-2022,22:10,22:20,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,19,RAN,North India,22
0xca2b,KNPRES01DEL02,32.0,4.7,26.483672,80.320708,26.533672,80.370708,11-02-2022,19:25,19:30,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,29,KNP,North India,19
0xda03,ALHRES13DEL03,36.0,4.9,25.451646,81.832796,25.591646,81.972796,18-02-2022,22:15,22:20,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,20,ALH,North India,22
0xbe6b,JAPRES05DEL03,21.0,4.7,26.905287,75.794592,26.965287,75.854592,13-03-2022,23:25,23:30,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,JAP,North India,23
0xc4cf,AGRRES15DEL03,27.0,4.6,0.0,0.0,0.09,0.09,12-02-2022,19:50,19:55,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,32,AGR,North India,19
0x2045,JAPRES07DEL03,24.0,4.6,26.766536,75.837333,26.906536,75.977333,29-03-2022,23:35,23:50,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,JAP,North India,23
0x6b24,JAPRES14DEL01,22.0,5.0,26.88842,75.800689,26.89842,75.810689,09-03-2022,11:50,12:05,Stormy,High,0,Buffet,motorcycle,1.0,No,Urban,28,JAP,North India,11
0x4673,RANCHIRES09DEL01,34.0,5.0,23.351058,85.325731,23.361058,85.335731,26-03-2022,10:30,10:40,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,25,RAN,North India,10
0x7e29,JAPRES11DEL01,30.0,4.1,26.90294,75.793007,27.01294,75.903007,12-03-2022,22:20,22:30,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Urban,39,JAP,North India,22
0x478b,INDORES01DEL01,39.0,4.7,22.695207,75.866059,22.705207,75.876059,01-03-2022,10:25,10:30,Fog,Low,2,Snack,scooter,0.0,No,Urban,15,IND,North India,10
0xb8bc,RANCHIRES18DEL01,30.0,4.5,23.351489,85.324253,23.421489,85.394253,10-03-2022,19:50,0.833333333,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Urban,47,RAN,North India,19
0x773d,RANCHIRES05DEL01,21.0,5.0,23.355164,85.324097,23.425164,85.394097,27-03-2022,18:40,18:45,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,35,RAN,North India,18
0xc743,DEHRES010DEL03,26.0,5.0,30.328174,78.049117,30.418174,78.139117,14-02-2022,23:35,23:40,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,28,DEH,North India,23
0x4da7,JAPRES01DEL02,36.0,4.2,26.90519,75.810753,27.03519,75.940753,29-03-2022,18:15,18:20,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,46,JAP,North India,18
0x66c4,INDORES20DEL01,24.0,4.8,22.732225,75.874765,22.772225,75.914765,09-03-2022,15:50,0.666666667,Cloudy,Medium,1,Drinks,scooter,0.0,No,Urban,10,IND,North India,15
0xd642,BHPRES03DEL01,38.0,4.9,23.214294,77.435361,23.254294,77.475361,13-02-2022,16:50,16:55,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,BHP,North India,16
0xbfbf,BHPRES11DEL02,29.0,5.0,23.233219,77.433571,23.363219,77.563571,18-02-2022,18:15,18:25,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,32,BHP,North India,18
0xb43c,INDORES05DEL02,31.0,4.7,22.727021,75.884167,22.747021,75.904167,07-03-2022,11:30,11:40,Sunny,High,2,Drinks,scooter,1.0,No,Urban,15,IND,North India,11
0xa3c3,RANCHIRES19DEL01,27.0,4.9,23.333017,85.3172,23.373017,85.3572,07-03-2022,14:40,14:45,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,12,RAN,North India,14
0x84f3,INDORES05DEL02,28.0,5.0,22.727021,75.884167,22.777021,75.934167,03-04-2022,1,24:15:00,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,15,IND,North India,1
0xc791,KNPRES14DEL02,39.0,4.6,26.463504,80.372929,26.543504,80.452929,14-02-2022,23:45,1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,27,KNP,North India,23
0xb81,JAPRES14DEL01,25.0,4.8,26.88842,75.800689,26.95842,75.870689,06-03-2022,19:10,19:15,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,26,JAP,North India,19
0xe05b,BHPRES01DEL02,29.0,4.8,23.211529,77.419399,23.291529,77.499399,14-02-2022,22:15,22:20,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,BHP,North India,22
0x336e,RANCHIRES16DEL01,27.0,4.6,23.371292,85.327872,23.411292,85.367872,01-04-2022,12:55,0.541666667,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,24,RAN,North India,12
0xcbab,BHPRES11DEL01,20.0,5.0,23.233219,77.433571,23.343219,77.543571,16-02-2022,22:30,22:35,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,16,BHP,North India,22
0xaf9c,JAPRES010DEL01,22.0,4.7,26.921411,75.793604,26.961411,75.833604,05-04-2022,14:45,0.625,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,14,JAP,North India,14
0x47bf,JAPRES19DEL01,28.0,4.8,26.913726,75.75282,26.983726,75.82282,18-03-2022,17:15,17:25,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,12,JAP,North India,17
0x3976,RANCHIRES010DEL01,28.0,4.8,23.354422,85.3329,23.464422,85.4429,14-03-2022,22:55,23:05,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,21,RAN,North India,22
0xdb14,BHPRES14DEL01,28.0,4.8,0.0,0.0,0.01,0.01,17-02-2022,08:55,09:05,Stormy,Low,1,Snack,scooter,0.0,No,Urban,11,BHP,North India,8
0xa36b,RANCHIRES18DEL03,36.0,4.7,23.351489,85.324253,23.441489,85.414253,31-03-2022,19:30,19:40,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,38,RAN,North India,19
0xce2e,BHPRES09DEL02,35.0,4.6,0.0,0.0,0.05,0.05,17-02-2022,18:55,19:10,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,38,BHP,North India,18
0xd65e,DEHRES12DEL02,32.0,4.0,0.0,0.0,0.08,0.08,12-02-2022,23:35,23:50,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,35,DEH,North India,23
0x4ecc,INDORES06DEL02,25.0,4.9,22.728163,75.884212,22.808163,75.964212,08-03-2022,18:35,18:50,Windy,Medium,2,Meal,scooter,1.0,No,Urban,15,IND,North India,18
0x486b,JAPRES17DEL01,27.0,4.5,26.892312,75.806896,26.962312,75.876896,31-03-2022,21:10,21:25,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,25,JAP,North India,21
0xd2de,ALHRES13DEL01,21.0,4.6,25.451646,81.832796,25.521646,81.902796,18-02-2022,22:50,23:05,Fog,Low,1,Snack,scooter,1.0,No,Urban,21,ALH,North India,22
0xa3dd,JAPRES11DEL02,34.0,4.2,26.90294,75.793007,27.03294,75.923007,25-03-2022,18:25,18:30,Stormy,Medium,2,Meal,electric_scooter,,No,Urban,31,JAP,North India,18
0x39c5,INDORES20DEL02,35.0,4.7,22.732225,75.874765,22.812225,75.954765,27-03-2022,21:45,21:50,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,42,IND,North India,21
0x79fd,RANCHIRES08DEL02,38.0,4.6,23.353783,85.326967,23.433783,85.406967,18-03-2022,20:45,20:55,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,22,RAN,North India,20
0x1938,RANCHIRES11DEL02,27.0,4.7,23.359194,85.325447,23.489194,85.455447,08-03-2022,22:30,22:40,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,17,RAN,North India,22
0x6cbd,JAPRES01DEL02,21.0,4.9,26.90519,75.810753,26.98519,75.890753,02-04-2022,22:15,22:20,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,JAP,North India,22
0xe26c,KOLRES09DEL01,30.0,4.4,22.515082,88.36783,22.625082,88.47783,12-02-2022,20:55,21:05,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,32,KOL,North India,20
0x3895,RANCHIRES07DEL01,33.0,4.9,23.359407,85.325055,23.369407,85.335055,26-03-2022,10:15,10:30,Windy,Low,2,Meal,electric_scooter,0.0,No,Urban,21,RAN,North India,10
0x42c8,INDORES08DEL01,24.0,4.8,22.725748,75.898497,22.735747,75.908497,28-03-2022,08:20,08:25,Cloudy,Low,2,Snack,motorcycle,1.0,,Urban,13,IND,North India,8
0xb11b,RANCHIRES19DEL02,31.0,4.5,23.333017,85.3172,23.353017,85.3372,01-04-2022,08:25,08:35,Fog,Low,1,Drinks,scooter,1.0,No,Urban,15,RAN,North India,8
0x27e6,JAPRES06DEL02,20.0,4.5,26.911927,75.797282,26.991927,75.877282,02-04-2022,17:25,17:40,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,17,JAP,North India,17
0xbc0a,JAPRES11DEL01,35.0,4.6,26.90294,75.793007,26.94294,75.833007,07-03-2022,14:50,15:05,Windy,High,2,Drinks,scooter,0.0,No,Urban,25,JAP,North India,14
0xcde0,KOLRES13DEL02,34.0,4.8,22.553227,88.353273,22.683227,88.483273,14-02-2022,17:35,17:40,Fog,Medium,2,Snack,scooter,2.0,No,Urban,44,KOL,North India,17
0xd5c1,AGRRES07DEL02,33.0,4.6,27.160934,78.044095,27.240934,78.124095,14-02-2022,20:30,20:45,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,27,AGR,North India,20
0xaf97,JAPRES18DEL02,37.0,4.6,26.913987,75.752891,27.043987,75.882891,18-03-2022,22:30,22:35,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,19,JAP,North India,22
0xb296,INDORES03DEL02,30.0,4.7,22.751857,75.866699,22.881857,75.996699,31-03-2022,17:25,17:35,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,17,IND,North India,17
0x8f53,INDORES09DEL01,24.0,4.8,22.725835,75.887648,22.765835,75.927648,15-03-2022,13:20,13:35,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,21,IND,North India,13
0xa794,JAPRES12DEL03,35.0,4.6,26.902908,75.792934,26.962908,75.852934,03-03-2022,19:15,19:30,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,16,JAP,North India,19
0xc02a,BHPRES04DEL01,28.0,4.6337736972250205,-23.184992,77.417227,23.254992,77.487227,18-02-2022,17:35,17:45,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,23,BHP,North India,17
0xc41,INDORES03DEL01,27.0,4.6,22.751857,75.866699,22.791857,75.906699,03-03-2022,16:25,16:35,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15,IND,North India,16
0x774f,RANCHIRES09DEL01,26.0,4.5,23.351058,85.325731,23.391058,85.365731,07-03-2022,13:55,0.583333333,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,46,RAN,North India,13
0xcaea,AGRRES010DEL02,35.0,3.5,27.163303,78.057044,27.243303,78.137044,12-02-2022,17:25,17:40,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,31,AGR,North India,17
0x867e,JAPRES13DEL01,30.0,4.9,26.846156,75.8023,26.886156,75.8423,01-03-2022,15:15,15:20,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,15,JAP,North India,15
0x5efb,RANCHIRES19DEL01,22.0,4.6,23.333017,85.3172,23.343017,85.3272,07-03-2022,08:45,0.375,Fog,Low,1,Drinks,scooter,1.0,No,Urban,15,RAN,North India,8
0x6724,JAPRES03DEL03,35.0,4.5,26.913483,75.803139,27.053483,75.943139,04-04-2022,17:55,0.75,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,21,JAP,North India,17
0xa4a7,INDORES11DEL01,23.0,4.5,22.751234,75.88949,22.791234,75.92949,03-03-2022,15:10,15:20,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,22,IND,North India,15
0xc5a7,LUDHRES03DEL03,31.0,4.7,30.88722,75.804893,30.91722,75.834893,11-02-2022,17:10,17:20,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,21,LUD,North India,17
0x57b3,INDORES11DEL03,35.0,4.4,22.751234,75.88949,22.811234,75.94949,05-04-2022,23:35,23:40,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28,IND,North India,23
0xd6bd,AGRRES06DEL03,25.0,4.7,0.0,0.0,0.03,0.03,13-02-2022,21:55,22:05,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,29,AGR,North India,21
0x4b04,RANCHIRES02DEL01,26.0,4.8,0.0,0.0,0.07,0.07,12-03-2022,17:15,17:25,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,19,RAN,North India,17
0xca0e,KOLRES01DEL03,20.0,4.7,22.514688,88.393294,22.604688,88.483294,16-02-2022,23:50,24:05:00,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,KOL,North India,23
0xb4f8,INDORES14DEL02,23.0,5.0,22.761593,75.886362,22.891593,76.016362,02-04-2022,23:40,23:45,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,13,IND,North India,23
0x81f6,JAPRES19DEL03,33.0,5.0,26.913726,75.75282,27.003726,75.842821,08-03-2022,20:55,21:10,Sunny,Jam,2,Buffet,scooter,0.0,No,Urban,17,JAP,North India,20
0x5eec,INDORES09DEL01,32.0,4.8,22.725835,75.887648,22.835835,75.997648,23-03-2022,21:30,21:40,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,25,IND,North India,21
0x136b,JAPRES12DEL01,29.0,4.9,26.902908,75.792934,26.942908,75.832934,03-04-2022,13:55,0.583333333,Sunny,High,1,Meal,motorcycle,0.0,No,Urban,10,JAP,North India,13
0xb667,JAPRES01DEL03,26.0,4.6,26.90519,75.810753,26.96519,75.870753,19-03-2022,23:25,23:40,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,13,JAP,North India,23
0xce5e,DEHRES03DEL01,25.0,5.0,30.335259,78.053162,30.375259,78.093162,11-02-2022,15:15,15:30,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,13,DEH,North India,15
0x1a20,INDORES16DEL02,38.0,4.9,22.744648,75.894377,22.764648,75.914377,24-03-2022,11:45,0.5,Cloudy,High,2,Buffet,scooter,1.0,No,Urban,38,IND,North India,11
0xce6a,ALHRES19DEL03,32.0,4.6,25.457116,81.859682,25.517116,81.919682,11-02-2022,17:20,17:25,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,ALH,North India,17
0xd8b7,LUDHRES13DEL01,23.0,4.9,30.893234,75.82172,30.963234,75.89172,16-02-2022,21:10,21:15,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,LUD,North India,21
0xad31,RANCHIRES07DEL01,39.0,4.0,23.359407,85.325055,23.369407,85.335055,19-03-2022,11:35,11:45,Fog,High,1,Buffet,scooter,1.0,No,Urban,31,RAN,North India,11
0xdb0e,KNPRES17DEL03,35.0,4.4,26.483042,80.317833,26.543042,80.377833,13-02-2022,19:20,19:30,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,37,KNP,North India,19
0x10ee,JAPRES02DEL02,39.0,4.8,26.914142,75.805704,26.934142,75.825704,01-04-2022,08:20,08:30,Fog,Low,2,Meal,scooter,1.0,No,Urban,19,JAP,North India,8
0xbf4,RANCHIRES11DEL01,39.0,5.0,23.359194,85.325447,23.399194,85.365447,11-03-2022,12:25,12:35,Fog,High,1,Drinks,motorcycle,1.0,No,Urban,29,RAN,North India,12
0x9df9,JAPRES05DEL01,37.0,4.5,26.905287,75.794592,26.945287,75.834592,30-03-2022,16:30,16:45,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,17,JAP,North India,16
0x5bb2,INDORES18DEL02,32.0,4.6,22.753839,75.897429,22.803839,75.947429,09-03-2022,20:35,20:40,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,IND,North India,20
0xb070,JAPRES19DEL01,25.0,4.7,26.913726,75.75282,26.923726,75.762821,01-03-2022,08:25,08:30,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,11,JAP,North India,8
0x94ab,INDORES05DEL01,30.0,4.9,22.727021,75.884167,22.797021,75.954167,02-04-2022,17:10,17:20,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,34,IND,North India,17
0x46cd,RANCHIRES18DEL03,38.0,4.6,23.351489,85.324253,23.411489,85.384253,05-03-2022,21:35,21:50,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,33,RAN,North India,21
0xd4ef,AGRRES15DEL02,38.0,4.8,0.0,0.0,0.05,0.05,13-02-2022,18:10,18:25,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,22,AGR,North India,18
0x861e,RANCHIRES010DEL01,24.0,4.9,23.354422,85.3329,23.394422,85.3729,03-04-2022,13:45,13:50,Sandstorms,High,0,Meal,motorcycle,0.0,No,Urban,31,RAN,North India,13
0xc0d,INDORES17DEL02,21.0,4.5,22.761226,75.887522,22.841226,75.967522,12-03-2022,18:30,18:35,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,21,IND,North India,18
0xc608,LUDHRES06DEL01,22.0,4.5,30.895204,75.822103,30.935204,75.862103,11-02-2022,15:45,0.666666667,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,21,LUD,North India,15
0x1aee,RANCHIRES11DEL01,35.0,4.6,23.359194,85.325447,23.469194,85.435447,08-03-2022,18:25,18:30,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,RAN,North India,18
0xc8c2,BHPRES01DEL02,23.0,4.9,23.211529,77.419399,23.231529,77.439399,13-02-2022,10:50,10:55,Windy,Low,1,Buffet,scooter,1.0,No,Urban,11,BHP,North India,10
0xc857,DEHRES01DEL03,35.0,4.7,0.0,0.0,0.09,0.09,14-02-2022,17:55,0.75,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,44,DEH,North India,17
0xa4d3,JAPRES01DEL01,32.0,4.8,26.90519,75.810753,26.91519,75.820753,13-03-2022,08:50,0.375,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,13,JAP,North India,8
0xcb08,KNPRES13DEL02,35.0,4.5,26.481547,80.299775,26.611547,80.429775,14-02-2022,20:30,20:35,Windy,Jam,1,Snack,scooter,1.0,No,Urban,36,KNP,North India,20
0xa38d,INDORES03DEL01,28.0,4.6,22.751857,75.866699,22.761857,75.876699,07-03-2022,11:45,11:50,Fog,High,0,Snack,motorcycle,1.0,No,Urban,20,IND,North India,11
0xd50a,LUDHRES12DEL03,33.0,4.6,30.893244,75.821817,30.923244,75.851817,17-02-2022,20:35,20:40,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,22,LUD,North India,20
0xdff6,DEHRES15DEL01,22.0,4.9,0.0,0.0,0.01,0.01,13-02-2022,08:25,08:35,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,15,DEH,North India,8
0xbb8d,JAPRES010DEL02,33.0,4.2,26.921411,75.793604,27.051411,75.923604,14-03-2022,19:20,19:35,Stormy,Jam,1,Snack,scooter,2.0,No,Urban,43,JAP,North India,19
0x6979,INDORES01DEL02,22.0,4.7,22.695207,75.866059,22.715207,75.886059,17-03-2022,10:30,10:35,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,17,IND,North India,10
0xefc,JAPRES02DEL02,39.0,4.7,26.914142,75.805704,26.964142,75.855704,24-03-2022,22:45,22:50,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,17,JAP,North India,22
0xc2dd,KNPRES08DEL02,29.0,4.7,0.0,0.0,0.02,0.02,17-02-2022,11:35,11:40,Fog,High,0,Drinks,motorcycle,0.0,No,Urban,22,KNP,North India,11
0x6d29,RANCHIRES07DEL02,27.0,4.9,23.359407,85.325055,23.439407,85.405055,10-03-2022,21:10,21:25,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,24,RAN,North India,21
0x8751,JAPRES03DEL01,38.0,4.7,26.913483,75.803139,26.923483,75.813139,30-03-2022,09:25,09:30,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,15,JAP,North India,9
0x4eb8,JAPRES01DEL03,21.0,4.9,26.90519,75.810753,26.96519,75.870753,26-03-2022,23:35,23:45,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,22,JAP,North India,23
0x670f,INDORES08DEL01,26.0,4.7,22.725748,75.898497,22.835748,76.008497,02-03-2022,23:30,23:35,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,18,IND,North India,23
0xac0d,JAPRES03DEL03,23.0,4.6,26.913483,75.803139,27.053483,75.943139,06-04-2022,20:15,20:25,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,21,JAP,North India,20
0xd83f,KNPRES20DEL01,24.0,4.9,26.47,80.35,26.51,80.39,17-02-2022,12:55,0.541666667,Stormy,High,1,Meal,scooter,1.0,No,Urban,21,KNP,North India,12
0xe0ad,AGRRES04DEL02,23.0,4.5,27.195928,77.998092,27.245928,78.048092,15-02-2022,20:25,20:30,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,30,AGR,North India,20
0xa92f,JAPRES18DEL01,33.0,4.6,26.913987,75.752891,26.953987,75.792891,21-03-2022,13:55,14:05,Windy,High,0,Drinks,motorcycle,2.0,No,Urban,41,JAP,North India,13
0x57d1,JAPRES010DEL02,22.0,4.7,26.921411,75.793604,26.971411,75.843604,13-03-2022,19:15,19:30,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,29,JAP,North India,19
0xd441,AGRRES03DEL03,32.0,4.4,27.160832,78.011608,27.190832,78.041608,11-02-2022,18:15,18:25,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,32,AGR,North India,18
0x769c,INDORES03DEL03,29.0,4.8,22.751857,75.866699,22.781857,75.896699,09-03-2022,20:40,20:45,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,13,IND,North India,20
0x2c3d,JAPRES02DEL03,22.0,4.8,26.914142,75.805704,26.944142,75.835704,28-03-2022,23:35,23:40,Fog,Low,2,Snack,electric_scooter,0.0,No,Urban,13,JAP,North India,23
0x58ff,INDORES010DEL03,36.0,4.8,22.75004,75.902847,22.78004,75.932847,19-03-2022,21:15,21:30,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,22,IND,North India,21
0x31c4,JAPRES010DEL03,32.0,4.8,26.921411,75.793604,26.951411,75.823604,05-04-2022,22:10,22:15,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,29,JAP,North India,22
0x27af,JAPRES02DEL03,24.0,4.8,26.914142,75.805704,26.974142,75.865704,03-03-2022,17:45,17:55,Fog,Medium,2,Snack,electric_scooter,0.0,No,Urban,13,JAP,North India,17
0xd0fe,KNPRES16DEL01,34.0,4.7,26.482581,80.315628,26.492581,80.325628,13-02-2022,08:20,08:30,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,22,KNP,North India,8
0xc34c,KOLRES03DEL01,28.0,4.4,22.526461,88.364453,22.566461,88.404453,13-02-2022,13:35,13:45,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,32,KOL,North India,13
0xd6a8,ALHRES04DEL01,24.0,4.8,0.0,0.0,0.04,0.04,15-02-2022,16:30,16:40,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,14,ALH,North India,16
0xa1a,RANCHIRES11DEL03,22.0,4.9,23.359194,85.325447,23.449194,85.415447,20-03-2022,22:10,22:20,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,22,RAN,North India,22
0x7316,INDORES06DEL01,21.0,4.9,22.728163,75.884212,22.738163,75.894212,09-03-2022,08:35,08:50,Fog,Low,1,Drinks,scooter,1.0,No,Urban,14,IND,North India,8
0x2a3d,INDORES03DEL01,35.0,4.2,22.751857,75.866699,22.861857,75.976699,31-03-2022,23:30,23:35,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,43,IND,North India,23
