ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code,Region,Order_Hour
0x47c3,HYDRES14DEL03,20.0,4.4,17.426228,78.407495,17.486228,78.467495,13-03-2022,23:40,23:55,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,HYD,South India,23
0x9512,HYDRES09DEL02,21.0,4.5,17.431668,78.408321,17.451668,78.428321,17-03-2022,11:55,12:10,Stormy,High,2,Drinks,motorcycle,0.0,No,Urban,14,HYD,South India,11
0xc1b,BANGRES04DEL01,27.0,4.6,12.98041,77.640489,12.99041,77.650489,11-03-2022,11:15,11:25,Sunny,High,2,Snack,electric_scooter,0.0,No,Urban,16,BAN,South India,11
0x61d8,COIMBRES18DEL01,38.0,4.6,11.02091,76.940432,11.13091,77.050432,06-04-2022,21:20,21:30,Windy,Jam,0,Buffet,motorcycle,2.0,Yes,Urban,45,COI,South India,21
0x6ebf,COIMBRES09DEL03,22.0,4.5,11.008638,76.984311,11.098638,77.074311,02-04-2022,22:40,22:45,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,15,COI,South India,22
0x38e7,MYSRES16DEL01,25.0,4.8,12.316967,76.603067,12.426967,76.713067,31-03-2022,20:35,20:40,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,16,MYS,South India,20
0xb6c7,BANGRES02DEL02,34.0,4.8,12.970221,77.645396,13.050221,77.725396,14-03-2022,19:30,19:35,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,38,BAN,South India,19
0x55d2,COIMBRES18DEL01,38.0,4.4,11.02091,76.940432,11.03091,76.950432,21-03-2022,08:10,08:25,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,COI,South India,8
0x5614,CHENRES04DEL03,23.0,4.8,13.02978,80.208812,13.05978,80.238812,21-03-2022,20:55,21:05,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,16,CHE,South India,20
0xa0eb,BANGRES05DEL01,22.0,4.8,12.970324,77.645748,12.980324,77.655748,09-03-2022,10:30,10:35,Stormy,Low,1,Buffet,motorcycle,1.0,,Urban,14,BAN,South India,10
0x97cb,BANGRES07DEL02,32.0,4.5,12.978453,77.643685,12.998453,77.663685,03-04-2022,09:10,09:15,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,27,BAN,South India,9
0xd7f,HYDRES19DEL03,35.0,4.9,17.458998,78.500366,17.488998,78.530366,28-03-2022,18:10,18:20,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,23,HYD,South India,18
0x1be9,COIMBRES06DEL03,22.0,4.7,11.021278,76.995017,11.051278,77.025017,24-03-2022,20:30,20:45,Sandstorms,Jam,1,Snack,scooter,,No,Urban,21,COI,South India,20
0x95c4,COIMBRES16DEL01,35.0,4.4,11.010375,76.95295,11.020375,76.96295,28-03-2022,11:25,11:30,Stormy,High,2,Meal,scooter,2.0,No,Urban,33,COI,South India,11
0x82a6,CHENRES15DEL02,32.0,5.0,13.026286,80.275235,13.106286,80.355235,31-03-2022,17:20,17:25,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,38,CHE,South India,17
0x7889,HYDRES06DEL01,38.0,4.0,17.455894,78.375467,17.565894,78.485467,10-03-2022,21:20,21:30,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,43,HYD,South India,21
0xb251,CHENRES010DEL01,25.0,4.9,13.066762,80.251865,13.136762,80.321865,14-03-2022,21:55,22:10,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Urban,43,CHE,South India,21
0x7dcb,MYSRES18DEL03,38.0,4.7,12.337928,76.617889,12.397928,76.677889,26-03-2022,23:25,23:40,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,17,MYS,South India,23
0xa44f,CHENRES09DEL03,26.0,4.8,13.044694,80.26147,13.134694,80.35147,16-03-2022,18:50,18:55,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,23,CHE,South India,18
0x6019,CHENRES18DEL02,26.0,4.8,12.981615,80.231598,13.061615,80.311598,31-03-2022,17:55,18:05,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Urban,26,CHE,South India,17
0x2c2d,MYSRES02DEL02,38.0,4.9,12.304569,76.643622,12.324569,76.663622,19-03-2022,09:40,09:50,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,23,MYS,South India,9
0x4ee5,MYSRES20DEL01,36.0,4.7,12.337978,76.616792,12.407978,76.686792,31-03-2022,23:20,23:35,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,MYS,South India,23
0x4f60,HYDRES15DEL02,29.0,4.8,17.45971,78.368855,17.47971,78.388855,03-04-2022,10:55,11:05,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,19,HYD,South India,10
0x95b0,CHENRES02DEL01,37.0,4.7,13.086438,80.220672,13.096438,80.230672,01-04-2022,10:50,11:05,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,CHE,South India,10
0x5918,MYSRES09DEL01,29.0,4.8,12.323194,76.630583,12.433194,76.740583,27-03-2022,18:35,18:45,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,25,MYS,South India,18
0xad85,BANGRES08DEL03,24.0,5.0,12.906229,77.596791,12.936229,77.626791,03-03-2022,17:20,17:25,Sandstorms,Medium,0,Meal,motorcycle,0.0,,Urban,10,BAN,South India,17
0x9316,COIMBRES15DEL02,26.0,4.7,11.006686,76.951736,11.026686,76.971736,11-03-2022,08:40,08:50,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,14,COI,South India,8
0x38b0,MYSRES14DEL02,27.0,4.5,0.0,0.0,0.13,0.13,02-03-2022,19:25,19:30,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,MYS,South India,19
0x304d,MYSRES18DEL02,20.0,4.9,12.337928,76.617889,12.467928,76.747889,02-04-2022,17:50,18:05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,30,MYS,South India,17
0x557b,CHENRES03DEL01,27.0,4.2,13.091809,80.219104,13.101809,80.229104,01-03-2022,09:30,09:35,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,29,CHE,South India,9
0x671f,HYDRES04DEL02,24.0,4.5,17.411028,78.329645,17.491028,78.409645,16-03-2022,20:30,20:35,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,24,HYD,South India,20
0x4dd8,MYSRES09DEL01,20.0,4.6,12.323194,76.630583,12.363194,76.670583,30-03-2022,12:20,12:25,Windy,High,1,Snack,scooter,0.0,No,Urban,12,MYS,South India,12
0x60fa,HYDRES16DEL01,28.0,4.0,17.440827,78.393391,17.510827,78.463391,04-03-2022,21:25,21:40,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,31,HYD,South India,21
0xc79,MYSRES04DEL03,33.0,4.6,12.3085,76.665808,12.3385,76.695808,01-03-2022,22:15,22:25,Windy,Low,1,Meal,scooter,1.0,No,Urban,24,MYS,South India,22
0x45c6,BANGRES02DEL03,22.0,4.7,12.970221,77.645396,13.030221,77.705396,13-03-2022,19:45,19:50,Windy,Jam,2,Snack,scooter,1.0,No,Urban,10,BAN,South India,19
0x6693,COIMBRES07DEL01,27.0,4.4,10.96185,76.971082,11.03185,77.041082,18-03-2022,19:50,0.833333333,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,40,COI,South India,19
0xb7c,MYSRES06DEL03,34.0,4.5,12.323994,76.626167,12.413994,76.716167,18-03-2022,18:10,18:25,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,36,MYS,South India,18
0x72d0,COIMBRES18DEL02,28.0,4.9,11.02091,76.940432,11.04091,76.960432,11-03-2022,10:45,10:55,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,12,COI,South India,10
0x3246,BANGRES11DEL02,36.0,4.5,12.934365,77.616155,12.954365,77.636155,13-03-2022,09:20,09:35,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,26,BAN,South India,9
0x80f,MYSRES07DEL02,36.0,4.3,12.325461,76.632278,12.345461,76.652278,30-03-2022,09:50,10:05,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,26,MYS,South India,9
0x6825,COIMBRES12DEL01,39.0,4.5,11.000762,76.981876,11.110762,77.091876,23-03-2022,21:20,21:35,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,26,COI,South India,21
0x6842,MYSRES03DEL02,20.0,5.0,12.299524,76.64262,12.349524,76.69262,21-03-2022,22:35,22:40,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,21,MYS,South India,22
0x3690,HYDRES06DEL03,36.0,4.6,17.455894,78.375467,17.545894,78.465467,18-03-2022,22:55,23:10,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,26,HYD,South India,22
0x144e,BANGRES16DEL02,38.0,4.7,13.029198,77.570997,13.159198,77.700997,02-03-2022,1,24:15:00,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,28,BAN,South India,1
0x2f52,BANGRES18DEL01,35.0,4.3,12.913041,77.683237,12.923041,77.693237,01-04-2022,09:40,09:50,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,29,BAN,South India,9
0x7395,HYDRES09DEL01,39.0,4.6,17.431668,78.408321,17.471668,78.448321,17-03-2022,13:50,13:55,Sunny,High,2,Snack,motorcycle,1.0,No,Urban,23,HYD,South India,13
0xbc6e,CHENRES01DEL02,20.0,4.7,13.005801,80.250744,13.025801,80.270744,01-04-2022,09:20,09:25,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,15,CHE,South India,9
0x483a,BANGRES01DEL03,35.0,4.5,12.933284,77.615428,12.993284,77.675428,05-03-2022,22:55,23:05,Fog,Low,1,Buffet,scooter,0.0,No,Urban,18,BAN,South India,22
0x1832,MYSRES11DEL02,20.0,4.6,12.323225,76.630028,12.343225,76.650028,07-03-2022,10:20,10:30,Fog,Low,1,Meal,scooter,1.0,No,Urban,10,MYS,South India,10
0x5e63,BANGRES010DEL01,32.0,4.6,12.933298,77.614293,12.943298,77.624293,21-03-2022,09:35,09:50,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,15,BAN,South India,9
0x9f2,HYDRES010DEL02,38.0,4.7,17.428294,78.404423,17.508294,78.484423,27-03-2022,18:35,18:45,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,43,HYD,South India,18
0x16ca,HYDRES20DEL03,30.0,4.6337736972250205,17.483216,78.552111,17.543216,78.612111,05-03-2022,17:35,17:45,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,27,HYD,South India,17
0x9b5c,BANGRES12DEL03,22.0,4.8,12.939496,77.625999,12.999496,77.685999,07-03-2022,20:25,20:40,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,BAN,South India,20
0x8d9d,CHENRES19DEL02,24.0,4.6,12.986047,80.218114,13.066047,80.298114,23-03-2022,17:55,18:05,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,CHE,South India,17
0x7808,MYSRES05DEL03,24.0,4.9,12.323978,76.627961,12.353978,76.657961,01-03-2022,23:25,23:35,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,11,MYS,South India,23
0x8d56,COIMBRES07DEL02,20.0,4.9,10.96185,76.971082,11.01185,77.021082,11-03-2022,22:10,22:20,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Urban,16,COI,South India,22
0xb793,CHENRES15DEL03,21.0,4.8,13.026286,80.275235,13.086286,80.335235,13-03-2022,23:45,1,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,12,CHE,South India,23
0xa6ce,MYSRES01DEL02,23.0,5.0,12.311072,76.654878,12.441072,76.784878,14-03-2022,21:25,21:40,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,24,MYS,South India,21
0x597e,CHENRES01DEL01,28.0,4.5,13.005801,80.250744,13.045801,80.290744,13-03-2022,16:30,16:35,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,21,CHE,South India,16
0xba51,COIMBRES16DEL03,31.0,4.7,11.010375,76.95295,11.040375,76.98295,03-04-2022,20:15,20:30,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,25,COI,South India,20
0x8a61,CHENRES18DEL01,20.0,4.5,12.981615,80.231598,13.051615,80.301598,29-03-2022,18:45,0.791666667,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,28,CHE,South India,18
0x26d0,BANGRES08DEL01,35.0,4.5,12.906229,77.596791,12.946229,77.636791,09-03-2022,14:50,0.625,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,26,BAN,South India,14
0x8e6f,BANGRES17DEL01,29.0,4.8,12.972532,77.608179,13.042532,77.678179,20-03-2022,21:10,21:20,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,18,BAN,South India,21
0xbb73,HYDRES06DEL01,26.0,5.0,17.455894,78.375467,17.465894,78.385467,24-03-2022,10:55,11:10,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,14,HYD,South India,10
0x81cb,MYSRES17DEL02,27.0,4.7,12.326356,76.619103,12.376356,76.669103,03-03-2022,18:15,18:25,Stormy,Medium,2,Snack,motorcycle,1.0,No,Urban,22,MYS,South India,18
0xa0e2,BANGRES20DEL01,35.0,4.3,12.972161,77.596014,13.012161,77.636014,26-03-2022,15:10,15:20,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,34,BAN,South India,15
0xb950,MYSRES01DEL03,28.0,4.7,12.311072,76.654878,12.371072,76.714878,24-03-2022,17:20,17:30,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,10,MYS,South India,17
0xb3cb,BANGRES010DEL01,23.0,5.0,12.933298,77.614293,13.003298,77.684293,02-03-2022,18:30,18:35,Windy,Medium,2,Snack,scooter,1.0,No,Urban,18,BAN,South India,18
0xa5d8,HYDRES01DEL02,36.0,4.9,17.410371,78.437225,17.460371,78.487225,24-03-2022,21:50,21:55,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,27,HYD,South India,21
0x53b8,BANGRES12DEL02,29.0,4.2,12.939496,77.625999,12.959496,77.645999,19-03-2022,09:15,09:20,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,28,BAN,South India,9
0xb47d,MYSRES18DEL01,39.0,4.6,12.337928,76.617889,12.347928,76.627889,01-03-2022,08:55,0.375,Windy,Low,1,Meal,scooter,0.0,No,Urban,26,MYS,South India,8
0x8671,COIMBRES04DEL01,26.0,4.6,11.024839,77.007003,11.034839,77.017003,13-03-2022,10:35,10:40,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,16,COI,South India,10
0xbcb1,MYSRES07DEL01,22.0,4.8,12.325461,76.632278,12.435461,76.742278,02-04-2022,19:35,19:45,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,10,MYS,South India,19
0xbd73,HYDRES18DEL03,23.0,4.7,17.450851,78.379347,17.540851,78.469347,27-03-2022,19:35,19:40,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,29,HYD,South India,19
0xbdcb,HYDRES13DEL01,39.0,5.0,17.431477,78.40035,17.471477,78.44035,24-03-2022,15:10,15:20,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,30,HYD,South India,15
0x3783,BANGRES09DEL02,28.0,5.0,12.934179,77.615797,12.954179,77.635797,07-03-2022,11:40,11:50,Sandstorms,High,1,Meal,motorcycle,1.0,No,Urban,28,BAN,South India,11
0x48bb,CHENRES02DEL02,27.0,4.7,13.086438,80.220672,13.106438,80.240672,13-03-2022,08:10,08:20,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,13,CHE,South India,8
0x130d,COIMBRES09DEL01,35.0,5.0,11.008638,76.984311,11.018638,76.994311,30-03-2022,10:10,10:20,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,19,COI,South India,10
0x766c,MYSRES03DEL03,37.0,5.0,12.299524,76.64262,12.329524,76.67262,01-03-2022,17:35,17:40,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,16,MYS,South India,17
0x7187,COIMBRES01DEL03,28.0,4.7,11.016298,76.972076,11.046298,77.002076,03-03-2022,23:30,23:35,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,23,COI,South India,23
0x9a2a,COIMBRES04DEL02,39.0,4.9,11.024839,77.007003,11.104839,77.087003,02-04-2022,22:45,22:50,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,26,COI,South India,22
0x30ea,BANGRES07DEL01,28.0,5.0,12.978453,77.643685,13.088453,77.753685,02-03-2022,17:50,17:55,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,17,BAN,South India,17
0x458d,BANGRES14DEL01,26.0,4.9,12.949934,77.699386,12.959934,77.709386,03-04-2022,11:15,11:20,Sunny,High,1,Drinks,scooter,0.0,No,Urban,17,BAN,South India,11
0x6f61,CHENRES17DEL03,30.0,4.3,13.045479,80.23311,13.135479,80.32311,23-03-2022,18:50,0.791666667,Windy,Medium,1,Snack,scooter,2.0,No,Urban,34,CHE,South India,18
0x10cd,CHENRES13DEL03,21.0,4.7,13.027018,80.254791,13.087018,80.314791,30-03-2022,23:20,23:35,Windy,Low,1,Snack,motorcycle,0.0,No,Urban,17,CHE,South India,23
0x9cd5,BANGRES01DEL02,29.0,4.7,12.933284,77.615428,12.953284,77.635428,05-04-2022,08:45,0.375,Fog,Low,2,Meal,scooter,1.0,No,Urban,19,BAN,South India,8
0x1715,CHENRES04DEL01,27.0,4.6,13.02978,80.208812,13.03978,80.218812,24-03-2022,10:55,11:05,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,CHE,South India,10
0x3fb5,BANGRES04DEL01,33.0,4.7,12.98041,77.640489,13.05041,77.710489,14-03-2022,17:55,18:05,Windy,Medium,2,Buffet,motorcycle,1.0,No,Urban,28,BAN,South India,17
0x4bcc,MYSRES06DEL03,23.0,4.9,12.323994,76.626167,12.353994,76.656167,17-03-2022,21:20,21:30,Fog,Jam,2,Meal,scooter,1.0,No,Urban,27,MYS,South India,21
0x63b9,MYSRES07DEL02,38.0,3.5,12.325461,76.632278,12.405461,76.712278,31-03-2022,21:50,21:55,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,44,MYS,South India,21
0x78af,COIMBRES12DEL03,24.0,4.9,11.000762,76.981876,11.060762,77.041876,09-03-2022,17:10,17:15,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,22,COI,South India,17
0x2af1,HYDRES15DEL01,23.0,4.9,17.45971,78.368855,17.46971,78.378855,19-03-2022,09:15,09:30,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,11,HYD,South India,9
0x5522,MYSRES03DEL01,34.0,4.8,12.299524,76.64262,12.309524,76.65262,03-04-2022,09:50,09:55,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,MYS,South India,9
0xacc7,HYDRES01DEL03,23.0,4.5,17.410371,78.437225,17.440371,78.467225,01-04-2022,19:35,19:50,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,15,HYD,South India,19
0xbbc7,BANGRES08DEL03,33.0,4.6,12.906229,77.596791,12.996229,77.686791,08-03-2022,18:35,18:45,Fog,Medium,2,Meal,electric_scooter,1.0,No,Urban,37,BAN,South India,18
0x7dbc,HYDRES11DEL03,29.0,4.8,17.430448,78.418213,17.460448,78.448213,13-03-2022,18:10,18:20,Fog,Medium,1,Meal,scooter,0.0,No,Urban,18,HYD,South India,18
0x6289,HYDRES12DEL03,21.0,4.6,17.429585,78.392621,17.459585,78.422621,30-03-2022,20:35,20:40,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,29,HYD,South India,20
0x723b,CHENRES20DEL01,24.0,4.5,12.975996,80.221898,13.085996,80.331898,04-03-2022,18:15,18:20,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,27,CHE,South India,18
0x6910,MYSRES01DEL02,25.0,4.7,12.311072,76.654878,12.361072,76.704878,26-03-2022,21:30,21:35,Stormy,Jam,1,Meal,motorcycle,0.0,No,Urban,10,MYS,South India,21
0x687a,CHENRES13DEL01,29.0,4.9,13.027018,80.254791,13.037018,80.264791,24-03-2022,10:35,10:40,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,17,CHE,South India,10
0x3452,HYDRES17DEL03,20.0,4.7,17.451976,78.385883,17.511976,78.445883,03-03-2022,21:55,22:10,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,18,HYD,South India,21
0x336c,CHENRES18DEL01,22.0,4.7,12.981615,80.231598,13.051615,80.301598,06-03-2022,18:10,18:25,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,CHE,South India,18
0xb4b1,HYDRES04DEL02,32.0,4.2,17.411028,78.329645,17.431028,78.349645,05-03-2022,10:55,0.458333333,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,23,HYD,South India,10
0x3211,MYSRES07DEL02,20.0,4.7,12.325461,76.632278,12.405461,76.712278,29-03-2022,23:30,23:35,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,18,MYS,South India,23
0x888a,BANGRES11DEL03,24.0,4.9,12.934365,77.616155,12.964365,77.646155,01-03-2022,22:25,22:30,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,10,BAN,South India,22
0x9ebb,COIMBRES06DEL02,29.0,4.9,11.021278,76.995017,11.101278,77.075017,29-03-2022,22:50,23:05,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21,COI,South India,22
0x9a62,MYSRES18DEL02,21.0,4.9,12.337928,76.617889,12.417928,76.697889,20-03-2022,23:35,23:40,Windy,Low,2,Drinks,scooter,,No,Urban,11,MYS,South India,23
0xaffc,COIMBRES07DEL03,20.0,4.6,10.96185,76.971082,11.05185,77.061082,14-03-2022,20:55,21:05,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,16,COI,South India,20
0x14c5,BANGRES05DEL02,33.0,4.9,12.970324,77.645748,13.020324,77.695748,09-03-2022,17:35,17:40,Fog,Medium,2,Snack,scooter,1.0,No,Urban,16,BAN,South India,17
0x4dc8,MYSRES13DEL02,28.0,4.9,12.310972,76.659264,12.440972,76.789264,04-03-2022,18:10,18:25,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Urban,29,MYS,South India,18
0x42cb,CHENRES08DEL01,27.0,4.8,13.022394,80.242439,13.092394,80.312439,02-04-2022,23:40,23:50,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,11,CHE,South India,23
0x7515,MYSRES15DEL02,24.0,4.8,12.352058,76.60665,12.402058,76.65665,21-03-2022,23:20,23:30,Fog,Low,2,Buffet,scooter,1.0,No,Urban,18,MYS,South India,23
0x5e4a,HYDRES01DEL01,21.0,4.7,17.410371,78.437225,17.450371,78.477225,03-03-2022,15:40,15:55,Fog,Medium,0,Meal,motorcycle,0.0,No,Urban,25,HYD,South India,15
0xdb0f,KOCRES13DEL03,27.0,4.8,9.991703,76.293136,10.051703,76.353136,17-02-2022,20:50,20:55,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,11,KOC,South India,20
0x47cf,BANGRES16DEL01,36.0,5.0,13.029198,77.570997,13.069198,77.610997,21-03-2022,13:25,13:35,Windy,High,0,Meal,motorcycle,0.0,No,Urban,49,BAN,South India,13
0x1653,COIMBRES16DEL03,28.0,4.7,11.010375,76.95295,11.070375,77.01295,03-04-2022,21:55,0.916666667,Windy,Jam,1,Buffet,motorcycle,1.0,No,Urban,28,COI,South India,21
0x74ad,BANGRES01DEL02,27.0,4.8,12.933284,77.615428,13.013284,77.695428,04-03-2022,17:40,17:50,Windy,Medium,1,Drinks,scooter,0.0,No,Urban,16,BAN,South India,17
0x8f3a,COIMBRES02DEL02,33.0,4.1,11.022477,76.995667,11.072477,77.045667,13-03-2022,20:10,20:20,Fog,Jam,2,Meal,electric_scooter,1.0,No,Urban,39,COI,South India,20
0x4b75,BANGRES03DEL01,34.0,4.8,12.979166,77.640709,12.989166,77.650709,24-03-2022,10:25,10:30,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,23,BAN,South India,10
0x43e9,COIMBRES05DEL01,20.0,4.2,11.022169,76.999594,11.032169,77.009594,15-03-2022,08:45,0.375,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,28,COI,South India,8
0x80c5,BANGRES20DEL03,21.0,4.8,12.972161,77.596014,13.062161,77.686014,02-03-2022,21:15,21:30,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,17,BAN,South India,21
0x64ee,CHENRES06DEL02,29.0,4.8,13.054347,80.257221,13.104347,80.307221,24-03-2022,20:10,20:15,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,29,CHE,South India,20
0xae0e,CHENRES16DEL02,30.0,4.2,13.049645,80.242268,13.179645,80.372268,31-03-2022,19:45,19:55,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,43,CHE,South India,19
0x6a47,MYSRES19DEL01,20.0,4.7,12.334022,76.618203,12.374022,76.658203,07-03-2022,14:45,14:55,Windy,High,2,Drinks,scooter,0.0,No,Urban,13,MYS,South India,14
0x55f5,MYSRES07DEL02,24.0,4.9,12.325461,76.632278,12.455461,76.762278,16-03-2022,17:30,17:35,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,26,MYS,South India,17
0x510e,CHENRES07DEL03,25.0,4.6,13.081878,80.248519,13.111878,80.278519,13-03-2022,22:45,22:50,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,17,CHE,South India,22
0x79ca,MYSRES04DEL02,22.0,4.5,12.3085,76.665808,12.3585,76.715808,03-03-2022,21:35,21:45,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Urban,21,MYS,South India,21
0x7fe6,MYSRES04DEL01,24.0,4.7,12.3085,76.665808,12.3485,76.705808,21-03-2022,16:45,0.708333333,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,14,MYS,South India,16
0x6a8e,COIMBRES06DEL02,23.0,4.6,11.021278,76.995017,11.071278,77.045017,07-03-2022,21:25,21:30,Windy,Jam,1,Snack,scooter,,No,Urban,14,COI,South India,21
0xb5d0,COIMBRES20DEL01,25.0,4.7,10.994136,76.963303,11.034136,77.003303,03-03-2022,14:40,14:55,Fog,High,1,Buffet,motorcycle,0.0,No,Urban,25,COI,South India,14
0x51cd,MYSRES04DEL03,28.0,4.7,12.3085,76.665808,12.3685,76.725808,05-04-2022,22:20,22:25,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,12,MYS,South India,22
0x768e,MYSRES08DEL02,30.0,4.8,12.297954,76.665169,12.377954,76.745169,06-03-2022,20:15,20:20,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,28,MYS,South India,20
0x4fe1,HYDRES09DEL01,22.0,4.5,17.431668,78.408321,17.441668,78.418321,28-03-2022,10:15,10:25,Fog,Low,2,Snack,scooter,0.0,No,Urban,18,HYD,South India,10
0x6e0b,HYDRES01DEL01,27.0,4.5,17.410371,78.437225,17.520371,78.547225,02-03-2022,22:50,22:55,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,18,HYD,South India,22
0x29ac,COIMBRES02DEL01,29.0,4.4,11.022477,76.995667,11.092477,77.065667,25-03-2022,21:40,21:55,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Urban,38,COI,South India,21
0x47d2,MYSRES09DEL03,26.0,4.6,12.323194,76.630583,12.353194,76.660583,15-03-2022,22:35,22:40,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,MYS,South India,22
